Var1,Var2,Var3
"Specimen_0/Bone_2/Hole_3/bone_006.lvm",841,884
"Specimen_0/Bone_2/Hole_3/bone_007.lvm",841,891
"Specimen_0/Bone_2/Hole_3/bone_008.lvm",841,899
"Specimen_0/Bone_2/Hole_3/bone_009.lvm",841,908
"Specimen_0/Bone_2/Hole_3/bone_010.lvm",841,916
"Specimen_0/Bone_2/Hole_3/bone_011.lvm",841,928
"Specimen_0/Bone_2/Hole_3/bone_012.lvm",841,934
"Specimen_0/Bone_2/Hole_3/bone_013.lvm",841,943
"Specimen_0/Bone_2/Hole_3/bone_014.lvm",841,949
"Specimen_0/Bone_2/Hole_3/bone_015.lvm",841,959
"Specimen_0/Bone_2/Hole_3/bone_016.lvm",841,974
"Specimen_0/Bone_2/Hole_3/bone_017.lvm",841,980
"Specimen_0/Bone_2/Hole_3/bone_018.lvm",841,990
"Specimen_0/Bone_2/Hole_3/bone_019.lvm",841,1004
"Specimen_0/Bone_2/Hole_3/bone_020.lvm",841,1012
"Specimen_0/Bone_2/Hole_3/bone_021.lvm",841,1021
"Specimen_0/Bone_2/Hole_3/bone_022.lvm",841,1024
"Specimen_0/Bone_2/Hole_3/bone_023.lvm",841,1036
"Specimen_0/Bone_2/Hole_3/bone_024.lvm",841,1047
"Specimen_0/Bone_2/Hole_3/bone_025.lvm",841,1053
"Specimen_0/Bone_2/Hole_3/bone_026.lvm",841,1071
"Specimen_0/Bone_2/Hole_3/bone_027.lvm",841,1076
"Specimen_0/Bone_2/Hole_3/bone_028.lvm",841,1085
"Specimen_0/Bone_2/Hole_3/bone_029.lvm",841,1095
"Specimen_0/Bone_2/Hole_3/bone_030.lvm",841,1101
"Specimen_0/Bone_2/Hole_3/bone_031.lvm",841,1107
"Specimen_0/Bone_2/Hole_3/bone_032.lvm",841,1120
"Specimen_0/Bone_2/Hole_3/bone_033.lvm",841,1128
"Specimen_0/Bone_2/Hole_3/bone_034.lvm",841,1136
"Specimen_0/Bone_2/Hole_3/bone_035.lvm",841,1135
"Specimen_0/Bone_2/Hole_3/bone_036.lvm",841,1147
"Specimen_0/Bone_2/Hole_3/bone_037.lvm",841,1150
"Specimen_0/Bone_2/Hole_4/bone_001.lvm",829,829
"Specimen_0/Bone_2/Hole_4/bone_002.lvm",829,838
"Specimen_0/Bone_2/Hole_4/bone_003.lvm",829,846
"Specimen_0/Bone_2/Hole_4/bone_004.lvm",829,851
"Specimen_0/Bone_2/Hole_4/bone_005.lvm",829,866
"Specimen_0/Bone_2/Hole_4/bone_006.lvm",829,878
"Specimen_0/Bone_2/Hole_4/bone_007.lvm",829,885
"Specimen_0/Bone_2/Hole_4/bone_008.lvm",829,883
"Specimen_0/Bone_2/Hole_4/bone_009.lvm",829,899
"Specimen_0/Bone_2/Hole_4/bone_010.lvm",829,905
"Specimen_0/Bone_2/Hole_4/bone_011.lvm",829,917
"Specimen_0/Bone_2/Hole_4/bone_012.lvm",829,929
"Specimen_0/Bone_2/Hole_4/bone_013.lvm",829,934
"Specimen_0/Bone_2/Hole_4/bone_014.lvm",829,942
"Specimen_0/Bone_2/Hole_4/bone_015.lvm",829,949
"Specimen_0/Bone_2/Hole_4/bone_016.lvm",829,966
"Specimen_0/Bone_2/Hole_4/bone_017.lvm",829,977
"Specimen_0/Bone_2/Hole_4/bone_018.lvm",829,985
"Specimen_0/Bone_2/Hole_4/bone_019.lvm",829,994
"Specimen_0/Bone_2/Hole_4/bone_020.lvm",829,1002
"Specimen_0/Bone_2/Hole_4/bone_021.lvm",829,1012
"Specimen_0/Bone_2/Hole_4/bone_022.lvm",829,1018
"Specimen_0/Bone_2/Hole_4/bone_023.lvm",829,1026
"Specimen_0/Bone_2/Hole_4/bone_024.lvm",829,1032
"Specimen_0/Bone_2/Hole_4/bone_025.lvm",829,1045
"Specimen_0/Bone_2/Hole_4/bone_026.lvm",829,1055
"Specimen_0/Bone_2/Hole_4/bone_027.lvm",829,1059
"Specimen_0/Bone_2/Hole_4/bone_028.lvm",829,1072
"Specimen_0/Bone_2/Hole_4/bone_029.lvm",829,1077
"Specimen_0/Bone_2/Hole_4/bone_030.lvm",829,1083
"Specimen_0/Bone_2/Hole_4/bone_031.lvm",829,1089
"Specimen_0/Bone_2/Hole_4/bone_032.lvm",829,1094
"Specimen_0/Bone_2/Hole_4/bone_033.lvm",829,1097
"Specimen_0/Bone_2/Hole_4/bone_034.lvm",829,1115
"Specimen_0/Bone_2/Hole_4/bone_035.lvm",829,1122
"Specimen_0/Bone_2/Hole_4/bone_036.lvm",829,1131
"Specimen_0/Bone_2/Hole_4/bone_037.lvm",829,1136
"Specimen_0/Bone_2/Hole_4/bone_038.lvm",829,1142
"Specimen_0/Bone_2/Hole_5/bone_001.lvm",820,827
"Specimen_0/Bone_2/Hole_5/bone_002.lvm",820,830
"Specimen_0/Bone_2/Hole_5/bone_003.lvm",820,835
"Specimen_0/Bone_2/Hole_5/bone_004.lvm",820,847
"Specimen_0/Bone_2/Hole_5/bone_005.lvm",820,852
"Specimen_0/Bone_2/Hole_5/bone_006.lvm",820,863
"Specimen_0/Bone_2/Hole_5/bone_007.lvm",820,869
"Specimen_0/Bone_2/Hole_5/bone_008.lvm",820,875
"Specimen_0/Bone_2/Hole_5/bone_009.lvm",820,890
"Specimen_0/Bone_2/Hole_5/bone_010.lvm",820,896
"Specimen_0/Bone_2/Hole_5/bone_011.lvm",820,903
"Specimen_0/Bone_2/Hole_5/bone_012.lvm",820,918
"Specimen_0/Bone_2/Hole_5/bone_013.lvm",820,928
"Specimen_0/Bone_2/Hole_5/bone_014.lvm",820,934
"Specimen_0/Bone_2/Hole_5/bone_015.lvm",820,944
"Specimen_0/Bone_2/Hole_5/bone_016.lvm",820,958
"Specimen_0/Bone_2/Hole_5/bone_017.lvm",820,966
"Specimen_0/Bone_2/Hole_5/bone_018.lvm",820,974
"Specimen_0/Bone_2/Hole_5/bone_019.lvm",820,979
"Specimen_0/Bone_2/Hole_5/bone_020.lvm",820,991
"Specimen_0/Bone_2/Hole_5/bone_021.lvm",820,1001
"Specimen_0/Bone_2/Hole_5/bone_022.lvm",820,1012
"Specimen_0/Bone_2/Hole_5/bone_023.lvm",820,1020
"Specimen_0/Bone_2/Hole_5/bone_024.lvm",820,1028
"Specimen_0/Bone_2/Hole_5/bone_025.lvm",820,1039
"Specimen_0/Bone_2/Hole_5/bone_026.lvm",820,1045
"Specimen_0/Bone_2/Hole_5/bone_027.lvm",820,1054
"Specimen_0/Bone_2/Hole_5/bone_028.lvm",820,1063
"Specimen_0/Bone_2/Hole_5/bone_029.lvm",820,1071
"Specimen_0/Bone_2/Hole_5/bone_030.lvm",820,1080
"Specimen_0/Bone_2/Hole_5/bone_031.lvm",820,1087
"Specimen_0/Bone_2/Hole_5/bone_032.lvm",820,1095
"Specimen_0/Bone_2/Hole_5/bone_033.lvm",820,1101
"Specimen_0/Bone_2/Hole_5/bone_034.lvm",820,1112
"Specimen_0/Bone_2/Hole_5/bone_035.lvm",820,1122
"Specimen_0/Bone_2/Hole_5/bone_036.lvm",820,1126
"Specimen_0/Bone_2/Hole_5/bone_037.lvm",820,1133
"Specimen_0/Bone_2/Hole_8/bone_001.lvm",806,811
"Specimen_0/Bone_2/Hole_8/bone_002.lvm",806,819
"Specimen_0/Bone_2/Hole_8/bone_003.lvm",806,828
"Specimen_0/Bone_2/Hole_8/bone_004.lvm",806,834
"Specimen_0/Bone_2/Hole_8/bone_005.lvm",806,842
"Specimen_0/Bone_2/Hole_8/bone_006.lvm",806,850
"Specimen_0/Bone_2/Hole_8/bone_007.lvm",806,858
"Specimen_0/Bone_2/Hole_8/bone_008.lvm",806,864
"Specimen_0/Bone_2/Hole_8/bone_009.lvm",806,877
"Specimen_0/Bone_2/Hole_8/bone_010.lvm",806,883
"Specimen_0/Bone_2/Hole_8/bone_011.lvm",806,887
"Specimen_0/Bone_2/Hole_8/bone_012.lvm",806,898
"Specimen_0/Bone_2/Hole_8/bone_013.lvm",806,905
"Specimen_0/Bone_2/Hole_8/bone_014.lvm",806,911
"Specimen_0/Bone_2/Hole_8/bone_015.lvm",806,926
"Specimen_0/Bone_2/Hole_8/bone_016.lvm",806,934
"Specimen_0/Bone_2/Hole_8/bone_017.lvm",806,941
"Specimen_0/Bone_2/Hole_8/bone_018.lvm",806,956
"Specimen_0/Bone_2/Hole_8/bone_019.lvm",806,961
"Specimen_0/Bone_2/Hole_8/bone_020.lvm",806,974
"Specimen_0/Bone_2/Hole_8/bone_021.lvm",806,985
"Specimen_0/Bone_2/Hole_8/bone_022.lvm",806,991
"Specimen_0/Bone_2/Hole_8/bone_023.lvm",806,1001
"Specimen_0/Bone_2/Hole_8/bone_024.lvm",806,1012
"Specimen_0/Bone_2/Hole_8/bone_025.lvm",806,1023
"Specimen_0/Bone_2/Hole_8/bone_026.lvm",806,1034
"Specimen_0/Bone_2/Hole_8/bone_027.lvm",806,1041
"Specimen_0/Bone_2/Hole_8/bone_028.lvm",806,1050
"Specimen_0/Bone_2/Hole_8/bone_029.lvm",806,1056
"Specimen_0/Bone_2/Hole_8/bone_030.lvm",806,1069
"Specimen_0/Bone_2/Hole_8/bone_031.lvm",806,1074
"Specimen_0/Bone_2/Hole_8/bone_032.lvm",806,1080
"Specimen_0/Bone_2/Hole_8/bone_033.lvm",806,1090
"Specimen_0/Bone_2/Hole_8/bone_034.lvm",806,1099
"Specimen_0/Bone_2/Hole_8/bone_035.lvm",806,1103
"Specimen_0/Bone_2/Hole_8/bone_036.lvm",806,1114
"Specimen_1/Bone_0/Hole_0/bone_001.lvm",836,840
"Specimen_1/Bone_0/Hole_0/bone_002.lvm",836,848
"Specimen_1/Bone_0/Hole_0/bone_003.lvm",836,856
"Specimen_1/Bone_0/Hole_0/bone_004.lvm",836,866
"Specimen_1/Bone_0/Hole_0/bone_005.lvm",836,874
"Specimen_1/Bone_0/Hole_0/bone_006.lvm",836,880
"Specimen_1/Bone_0/Hole_0/bone_007.lvm",836,888
"Specimen_1/Bone_0/Hole_0/bone_008.lvm",836,896
"Specimen_1/Bone_0/Hole_0/bone_009.lvm",836,905
"Specimen_1/Bone_0/Hole_0/bone_010.lvm",836,913
"Specimen_1/Bone_0/Hole_0/bone_011.lvm",836,921
"Specimen_1/Bone_0/Hole_0/bone_012.lvm",836,931
"Specimen_1/Bone_0/Hole_0/bone_013.lvm",836,940
"Specimen_1/Bone_0/Hole_0/bone_014.lvm",836,947
"Specimen_1/Bone_0/Hole_0/bone_015.lvm",836,955
"Specimen_1/Bone_0/Hole_0/bone_016.lvm",836,964
"Specimen_1/Bone_0/Hole_0/bone_017.lvm",836,972
"Specimen_1/Bone_0/Hole_0/bone_018.lvm",836,982
"Specimen_1/Bone_0/Hole_0/bone_019.lvm",836,996
"Specimen_1/Bone_0/Hole_0/bone_020.lvm",836,997
"Specimen_1/Bone_0/Hole_0/bone_021.lvm",836,1007
"Specimen_1/Bone_0/Hole_0/bone_022.lvm",836,1015
"Specimen_1/Bone_0/Hole_0/bone_023.lvm",836,1026
"Specimen_1/Bone_0/Hole_0/bone_024.lvm",836,1041
"Specimen_1/Bone_0/Hole_0/bone_025.lvm",836,1050
"Specimen_1/Bone_0/Hole_0/bone_026.lvm",836,1069
"Specimen_1/Bone_0/Hole_0/bone_027.lvm",836,1079
"Specimen_1/Bone_0/Hole_0/bone_028.lvm",836,1101
"Specimen_1/Bone_0/Hole_0/bone_029.lvm",836,1131
"Specimen_1/Bone_0/Hole_0/bone_030.lvm",836,1123
"Specimen_1/Bone_0/Hole_1/bone_001.lvm",835,840
"Specimen_1/Bone_0/Hole_1/bone_002.lvm",835,848
"Specimen_1/Bone_0/Hole_1/bone_003.lvm",835,852
"Specimen_1/Bone_0/Hole_1/bone_004.lvm",835,867
"Specimen_1/Bone_0/Hole_1/bone_005.lvm",835,874
"Specimen_1/Bone_0/Hole_1/bone_006.lvm",835,882
"Specimen_1/Bone_0/Hole_1/bone_007.lvm",835,893
"Specimen_1/Bone_0/Hole_1/bone_008.lvm",835,899
"Specimen_1/Bone_0/Hole_1/bone_009.lvm",835,909
"Specimen_1/Bone_0/Hole_1/bone_010.lvm",835,918
"Specimen_1/Bone_0/Hole_1/bone_011.lvm",835,926
"Specimen_1/Bone_0/Hole_1/bone_012.lvm",835,937
"Specimen_1/Bone_0/Hole_1/bone_013.lvm",835,947
"Specimen_1/Bone_0/Hole_1/bone_014.lvm",835,953
"Specimen_1/Bone_0/Hole_1/bone_015.lvm",835,961
"Specimen_1/Bone_0/Hole_1/bone_016.lvm",835,972
"Specimen_1/Bone_0/Hole_1/bone_017.lvm",835,980
"Specimen_1/Bone_0/Hole_1/bone_018.lvm",835,991
"Specimen_1/Bone_0/Hole_1/bone_019.lvm",835,1001
"Specimen_1/Bone_0/Hole_1/bone_020.lvm",835,1010
"Specimen_1/Bone_0/Hole_1/bone_021.lvm",835,1021
"Specimen_1/Bone_0/Hole_1/bone_022.lvm",835,1030
"Specimen_1/Bone_0/Hole_1/bone_023.lvm",835,1044
"Specimen_1/Bone_0/Hole_1/bone_024.lvm",835,1055
"Specimen_1/Bone_0/Hole_1/bone_025.lvm",835,1063
"Specimen_1/Bone_0/Hole_1/bone_026.lvm",835,1077
"Specimen_1/Bone_0/Hole_1/bone_027.lvm",835,1082
"Specimen_1/Bone_0/Hole_1/bone_028.lvm",835,1088
"Specimen_1/Bone_0/Hole_1/bone_029.lvm",835,1098
"Specimen_1/Bone_0/Hole_1/bone_030.lvm",835,1109
"Specimen_1/Bone_0/Hole_2/bone_001.lvm",841,846
"Specimen_1/Bone_0/Hole_2/bone_002.lvm",841,851
"Specimen_1/Bone_0/Hole_2/bone_003.lvm",841,860
"Specimen_1/Bone_0/Hole_2/bone_004.lvm",841,870
"Specimen_1/Bone_0/Hole_2/bone_005.lvm",841,879
"Specimen_1/Bone_0/Hole_2/bone_006.lvm",841,891
"Specimen_1/Bone_0/Hole_2/bone_007.lvm",841,899
"Specimen_1/Bone_0/Hole_2/bone_008.lvm",841,909
"Specimen_1/Bone_0/Hole_2/bone_009.lvm",841,914
"Specimen_1/Bone_0/Hole_2/bone_010.lvm",841,926
"Specimen_1/Bone_0/Hole_2/bone_011.lvm",841,932
"Specimen_1/Bone_0/Hole_2/bone_012.lvm",841,944
"Specimen_1/Bone_0/Hole_2/bone_013.lvm",841,952
"Specimen_1/Bone_0/Hole_2/bone_014.lvm",841,961
"Specimen_1/Bone_0/Hole_2/bone_015.lvm",841,977
"Specimen_1/Bone_0/Hole_2/bone_016.lvm",841,988
"Specimen_1/Bone_0/Hole_2/bone_017.lvm",841,999
"Specimen_1/Bone_0/Hole_2/bone_018.lvm",841,1008
"Specimen_1/Bone_0/Hole_2/bone_019.lvm",841,1016
"Specimen_1/Bone_0/Hole_2/bone_020.lvm",841,1026
"Specimen_1/Bone_0/Hole_2/bone_021.lvm",841,1037
"Specimen_1/Bone_0/Hole_2/bone_022.lvm",841,1049
"Specimen_1/Bone_0/Hole_2/bone_023.lvm",841,1056
"Specimen_1/Bone_0/Hole_2/bone_024.lvm",841,1068
"Specimen_1/Bone_0/Hole_2/bone_025.lvm",841,1077
"Specimen_1/Bone_0/Hole_2/bone_026.lvm",841,1088
"Specimen_1/Bone_0/Hole_2/bone_027.lvm",841,1098
"Specimen_1/Bone_0/Hole_2/bone_028.lvm",841,1101
"Specimen_1/Bone_0/Hole_2/bone_029.lvm",841,1114
"Specimen_1/Bone_0/Hole_2/bone_030.lvm",841,1126
"Specimen_1/Bone_0/Hole_2/bone_031.lvm",841,1136
"Specimen_1/Bone_0/Hole_3/bone_001.lvm",832,835
"Specimen_1/Bone_0/Hole_3/bone_002.lvm",832,845
"Specimen_1/Bone_0/Hole_3/bone_003.lvm",832,856
"Specimen_1/Bone_0/Hole_3/bone_004.lvm",832,856
"Specimen_1/Bone_0/Hole_3/bone_005.lvm",832,865
"Specimen_1/Bone_0/Hole_3/bone_006.lvm",832,877
"Specimen_1/Bone_0/Hole_3/bone_007.lvm",832,888
"Specimen_1/Bone_0/Hole_3/bone_008.lvm",832,898
"Specimen_1/Bone_0/Hole_3/bone_009.lvm",832,907
"Specimen_1/Bone_0/Hole_3/bone_010.lvm",832,913
"Specimen_1/Bone_0/Hole_3/bone_011.lvm",832,924
"Specimen_1/Bone_0/Hole_3/bone_012.lvm",832,929
"Specimen_1/Bone_0/Hole_3/bone_013.lvm",832,940
"Specimen_1/Bone_0/Hole_3/bone_014.lvm",832,955
"Specimen_1/Bone_0/Hole_3/bone_015.lvm",832,961
"Specimen_1/Bone_0/Hole_3/bone_016.lvm",832,970
"Specimen_1/Bone_0/Hole_3/bone_017.lvm",832,982
"Specimen_1/Bone_0/Hole_3/bone_018.lvm",832,994
"Specimen_1/Bone_0/Hole_3/bone_019.lvm",832,1009
"Specimen_1/Bone_0/Hole_3/bone_020.lvm",832,1017
"Specimen_1/Bone_0/Hole_3/bone_021.lvm",832,1021
"Specimen_1/Bone_0/Hole_3/bone_022.lvm",832,1034
"Specimen_1/Bone_0/Hole_3/bone_023.lvm",832,1042
"Specimen_1/Bone_0/Hole_3/bone_024.lvm",832,1054
"Specimen_1/Bone_0/Hole_3/bone_025.lvm",832,1061
"Specimen_1/Bone_0/Hole_3/bone_026.lvm",832,1080
"Specimen_1/Bone_0/Hole_3/bone_027.lvm",832,1085
"Specimen_1/Bone_0/Hole_3/bone_028.lvm",832,1098
"Specimen_1/Bone_0/Hole_3/bone_029.lvm",832,1104
"Specimen_1/Bone_0/Hole_3/bone_030.lvm",832,1110
"Specimen_1/Bone_0/Hole_3/bone_031.lvm",832,1122
"Specimen_1/Bone_0/Hole_3/bone_032.lvm",832,1133
"Specimen_1/Bone_0/Hole_3/bone_033.lvm",832,1141
"Specimen_1/Bone_0/Hole_4/bone_001.lvm",836,841
"Specimen_1/Bone_0/Hole_4/bone_002.lvm",836,843
"Specimen_1/Bone_0/Hole_4/bone_003.lvm",836,851
"Specimen_1/Bone_0/Hole_4/bone_004.lvm",836,862
"Specimen_1/Bone_0/Hole_4/bone_005.lvm",836,870
"Specimen_1/Bone_0/Hole_4/bone_006.lvm",836,879
"Specimen_1/Bone_0/Hole_4/bone_007.lvm",836,894
"Specimen_1/Bone_0/Hole_4/bone_008.lvm",836,899
"Specimen_1/Bone_0/Hole_4/bone_009.lvm",836,910
"Specimen_1/Bone_0/Hole_4/bone_010.lvm",836,921
"Specimen_1/Bone_0/Hole_4/bone_011.lvm",836,937
"Specimen_1/Bone_0/Hole_4/bone_012.lvm",836,940
"Specimen_1/Bone_0/Hole_4/bone_013.lvm",836,955
"Specimen_1/Bone_0/Hole_4/bone_014.lvm",836,960
"Specimen_1/Bone_0/Hole_4/bone_015.lvm",836,967
"Specimen_1/Bone_0/Hole_4/bone_016.lvm",836,978
"Specimen_1/Bone_0/Hole_4/bone_017.lvm",836,991
"Specimen_1/Bone_0/Hole_4/bone_018.lvm",836,999
"Specimen_1/Bone_0/Hole_4/bone_019.lvm",836,1012
"Specimen_1/Bone_0/Hole_4/bone_020.lvm",836,1021
"Specimen_1/Bone_0/Hole_4/bone_021.lvm",836,1031
"Specimen_1/Bone_0/Hole_4/bone_022.lvm",836,1045
"Specimen_1/Bone_0/Hole_4/bone_023.lvm",836,1052
"Specimen_1/Bone_0/Hole_4/bone_024.lvm",836,1068
"Specimen_1/Bone_0/Hole_4/bone_025.lvm",836,1074
"Specimen_1/Bone_0/Hole_4/bone_026.lvm",836,1080
"Specimen_1/Bone_0/Hole_4/bone_027.lvm",836,1088
"Specimen_1/Bone_0/Hole_4/bone_028.lvm",836,1093
"Specimen_1/Bone_0/Hole_4/bone_029.lvm",836,1098
"Specimen_1/Bone_0/Hole_4/bone_030.lvm",836,1106
"Specimen_1/Bone_0/Hole_4/bone_031.lvm",836,1118
"Specimen_1/Bone_0/Hole_5/bone_001.lvm",835,841
"Specimen_1/Bone_0/Hole_5/bone_002.lvm",835,845
"Specimen_1/Bone_0/Hole_5/bone_003.lvm",835,852
"Specimen_1/Bone_0/Hole_5/bone_004.lvm",835,862
"Specimen_1/Bone_0/Hole_5/bone_005.lvm",835,873
"Specimen_1/Bone_0/Hole_5/bone_006.lvm",835,879
"Specimen_1/Bone_0/Hole_5/bone_007.lvm",835,890
"Specimen_1/Bone_0/Hole_5/bone_008.lvm",835,898
"Specimen_1/Bone_0/Hole_5/bone_009.lvm",835,907
"Specimen_1/Bone_0/Hole_5/bone_010.lvm",835,920
"Specimen_1/Bone_0/Hole_5/bone_011.lvm",835,931
"Specimen_1/Bone_0/Hole_5/bone_012.lvm",835,939
"Specimen_1/Bone_0/Hole_5/bone_013.lvm",835,941
"Specimen_1/Bone_0/Hole_5/bone_014.lvm",835,956
"Specimen_1/Bone_0/Hole_5/bone_015.lvm",835,962
"Specimen_1/Bone_0/Hole_5/bone_016.lvm",835,972
"Specimen_1/Bone_0/Hole_5/bone_017.lvm",835,988
"Specimen_1/Bone_0/Hole_5/bone_018.lvm",835,994
"Specimen_1/Bone_0/Hole_5/bone_019.lvm",835,1007
"Specimen_1/Bone_0/Hole_5/bone_020.lvm",835,1017
"Specimen_1/Bone_0/Hole_5/bone_021.lvm",835,1026
"Specimen_1/Bone_0/Hole_5/bone_022.lvm",835,1041
"Specimen_1/Bone_0/Hole_5/bone_023.lvm",835,1049
"Specimen_1/Bone_0/Hole_5/bone_024.lvm",835,1056
"Specimen_1/Bone_0/Hole_5/bone_025.lvm",835,1066
"Specimen_1/Bone_0/Hole_5/bone_026.lvm",835,1069
"Specimen_1/Bone_0/Hole_5/bone_027.lvm",835,1083
"Specimen_1/Bone_0/Hole_5/bone_028.lvm",835,1091
"Specimen_1/Bone_0/Hole_5/bone_029.lvm",835,1098
"Specimen_1/Bone_0/Hole_7/bone_001.lvm",823,830
"Specimen_1/Bone_0/Hole_7/bone_002.lvm",823,832
"Specimen_1/Bone_0/Hole_7/bone_003.lvm",823,838
"Specimen_1/Bone_0/Hole_7/bone_004.lvm",823,848
"Specimen_1/Bone_0/Hole_7/bone_005.lvm",823,856
"Specimen_1/Bone_0/Hole_7/bone_006.lvm",823,868
"Specimen_1/Bone_0/Hole_7/bone_007.lvm",823,875
"Specimen_1/Bone_0/Hole_7/bone_008.lvm",823,886
"Specimen_1/Bone_0/Hole_7/bone_009.lvm",823,892
"Specimen_1/Bone_0/Hole_7/bone_010.lvm",823,903
"Specimen_1/Bone_0/Hole_7/bone_011.lvm",823,915
"Specimen_1/Bone_0/Hole_7/bone_012.lvm",823,926
"Specimen_1/Bone_0/Hole_7/bone_013.lvm",823,934
"Specimen_1/Bone_0/Hole_7/bone_014.lvm",823,942
"Specimen_1/Bone_0/Hole_7/bone_015.lvm",823,952
"Specimen_1/Bone_0/Hole_7/bone_016.lvm",823,964
"Specimen_1/Bone_0/Hole_7/bone_017.lvm",823,977
"Specimen_1/Bone_0/Hole_7/bone_018.lvm",823,983
"Specimen_1/Bone_0/Hole_7/bone_019.lvm",823,993
"Specimen_1/Bone_0/Hole_7/bone_020.lvm",823,1004
"Specimen_1/Bone_0/Hole_7/bone_021.lvm",823,1018
"Specimen_1/Bone_0/Hole_7/bone_022.lvm",823,1021
"Specimen_1/Bone_0/Hole_7/bone_023.lvm",823,1036
"Specimen_1/Bone_0/Hole_7/bone_024.lvm",823,1045
"Specimen_1/Bone_0/Hole_7/bone_025.lvm",823,1053
"Specimen_1/Bone_0/Hole_7/bone_026.lvm",823,1059
"Specimen_1/Bone_0/Hole_7/bone_027.lvm",823,1074
"Specimen_1/Bone_0/Hole_7/bone_028.lvm",823,1079
"Specimen_1/Bone_0/Hole_7/bone_029.lvm",823,1093
"Specimen_1/Bone_0/Hole_7/bone_030.lvm",823,1101
"Specimen_1/Bone_0/Hole_7/bone_031.lvm",823,1109
"Specimen_1/Bone_0/Hole_7/bone_032.lvm",823,1115
"Specimen_1/Bone_0/Hole_7/bone_033.lvm",823,1122
"Specimen_1/Bone_0/Hole_7/bone_034.lvm",823,1130
"Specimen_1/Bone_0/Hole_7/bone_035.lvm",823,1136
"Specimen_1/Bone_1/Hole_0/bone_001.lvm",819,822
"Specimen_1/Bone_1/Hole_0/bone_002.lvm",819,829
"Specimen_1/Bone_1/Hole_0/bone_003.lvm",819,837
"Specimen_1/Bone_1/Hole_0/bone_004.lvm",819,851
"Specimen_1/Bone_1/Hole_0/bone_005.lvm",819,856
"Specimen_1/Bone_1/Hole_0/bone_006.lvm",819,867
"Specimen_1/Bone_1/Hole_0/bone_007.lvm",819,868
"Specimen_1/Bone_1/Hole_0/bone_008.lvm",819,880
"Specimen_1/Bone_1/Hole_0/bone_009.lvm",819,887
"Specimen_1/Bone_1/Hole_0/bone_010.lvm",819,894
"Specimen_1/Bone_1/Hole_0/bone_011.lvm",819,907
"Specimen_1/Bone_1/Hole_0/bone_012.lvm",819,914
"Specimen_1/Bone_1/Hole_0/bone_013.lvm",819,925
"Specimen_1/Bone_1/Hole_0/bone_014.lvm",819,935
"Specimen_1/Bone_1/Hole_0/bone_015.lvm",819,943
"Specimen_1/Bone_1/Hole_0/bone_016.lvm",819,956
"Specimen_1/Bone_1/Hole_0/bone_017.lvm",819,967
"Specimen_1/Bone_1/Hole_0/bone_018.lvm",819,977
"Specimen_1/Bone_1/Hole_0/bone_019.lvm",819,985
"Specimen_1/Bone_1/Hole_0/bone_020.lvm",819,998
"Specimen_1/Bone_1/Hole_0/bone_021.lvm",819,1007
"Specimen_1/Bone_1/Hole_0/bone_022.lvm",819,1013
"Specimen_1/Bone_1/Hole_0/bone_023.lvm",819,1021
"Specimen_1/Bone_1/Hole_0/bone_024.lvm",819,1034
"Specimen_1/Bone_1/Hole_0/bone_025.lvm",819,1040
"Specimen_1/Bone_1/Hole_0/bone_026.lvm",819,1054
"Specimen_1/Bone_1/Hole_0/bone_027.lvm",819,1069
"Specimen_1/Bone_1/Hole_0/bone_028.lvm",819,1073
"Specimen_1/Bone_1/Hole_0/bone_029.lvm",819,1085
"Specimen_1/Bone_1/Hole_0/bone_030.lvm",819,1091
"Specimen_1/Bone_1/Hole_0/bone_031.lvm",819,1103
"Specimen_1/Bone_1/Hole_0/bone_032.lvm",819,1117
"Specimen_1/Bone_1/Hole_0/bone_033.lvm",819,1122
"Specimen_1/Bone_1/Hole_0/bone_034.lvm",819,1113
"Specimen_1/Bone_1/Hole_1/bone_001.lvm",824,832
"Specimen_1/Bone_1/Hole_1/bone_002.lvm",824,835
"Specimen_1/Bone_1/Hole_1/bone_003.lvm",824,841
"Specimen_1/Bone_1/Hole_1/bone_004.lvm",824,851
"Specimen_1/Bone_1/Hole_1/bone_005.lvm",824,861
"Specimen_1/Bone_1/Hole_1/bone_006.lvm",824,871
"Specimen_1/Bone_1/Hole_1/bone_007.lvm",824,883
"Specimen_1/Bone_1/Hole_1/bone_008.lvm",824,891
"Specimen_1/Bone_1/Hole_1/bone_009.lvm",824,898
"Specimen_1/Bone_1/Hole_1/bone_010.lvm",824,909
"Specimen_1/Bone_1/Hole_1/bone_011.lvm",824,917
"Specimen_1/Bone_1/Hole_1/bone_012.lvm",824,928
"Specimen_1/Bone_1/Hole_1/bone_013.lvm",824,929
"Specimen_1/Bone_1/Hole_1/bone_014.lvm",824,950
"Specimen_1/Bone_1/Hole_1/bone_015.lvm",824,960
"Specimen_1/Bone_1/Hole_1/bone_016.lvm",824,959
"Specimen_1/Bone_1/Hole_1/bone_017.lvm",824,972
"Specimen_1/Bone_1/Hole_1/bone_018.lvm",824,987
"Specimen_1/Bone_1/Hole_1/bone_019.lvm",824,994
"Specimen_1/Bone_1/Hole_1/bone_020.lvm",824,1004
"Specimen_1/Bone_1/Hole_1/bone_021.lvm",824,1014
"Specimen_1/Bone_1/Hole_1/bone_022.lvm",824,1023
